ID	Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2006	B 2007	F 2008	BO 1 2009	BO 2 2010	BO 3 2011
4211014058	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Køb og amortisation af obligation	Værdipapirer, tilgang	23484.6	0.0	0.0	0.0	0.0	0.0
4211014059	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Køb og amortisation af obligation	Værdipapirer, afgang	-23484.6	0.0	0.0	0.0	0.0	0.0
4211013580	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Valutaswaps	Statsgæld indland, tilgang	-2975.5	-6728.2	-2425.8	0.0	0.0	0.0
4211013581	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Valutaswaps	Statsgæld indland, afgang	2449.6	20174.0	24438.2	0.0	0.0	0.0
4211013080	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Kortfristede statslån	Statsgæld indland, tilgang	-60860.0	-65001.0	-19000.0	0.0	0.0	0.0
4211013081	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Kortfristede statslån	Statsgæld indland, afgang	78292.0	63196.0	38660.0	0.0	0.0	0.0
4211012081	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Statsgældsbeviser	Statsgæld indland, afgang	33980.0	0.0	0.0	0.0	0.0	0.0
4211011080	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Statsobligationer	Statsgæld indland, tilgang	-31653.4	-4.9	-31084.4	0.0	0.0	0.0
4211011081	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Statsobligationer	Statsgæld indland, afgang	43311.5	35760.3	47135.4	0.0	0.0	0.0
4141051085	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Afdrag vedr. strukturreformen	Afdrag på langfristet gæld	Prioritetsgæld og anden langfr. gæld, afgang	0.0	170.0	151.2	0.0	0.0	0.0
4141041029	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	kontantafregning, afgivende myndigheder	Kontantudligning	Ekstraordinære omkostninger	0.0	3206.0	0.0	0.0	0.0	0.0
4141031029	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	tjenestemandspensionsforpligtelser	Hensættelser	Ekstraordinære omkostninger	0.0	868.0	0.0	0.0	0.0	0.0
4141031077	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	tjenestemandspensionsforpligtelser	Hensættelser	Hensættelser vedr. afgivne tilsagn mv.	0.0	-868.0	0.0	0.0	0.0	0.0
4141022029	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af passiver	Kortfristet gæld	Ekstraordinære omkostninger	0.0	1154.0	0.0	0.0	0.0	0.0
4141022097	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af passiver	Kortfristet gæld	Anden kortfristet gæld	0.0	-1154.0	0.0	0.0	0.0	0.0
4141021029	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af passiver	Langfristet gæld	Ekstraordinære omkostninger	0.0	1656.0	0.0	0.0	0.0	0.0
4141021084	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af passiver	Langfristet gæld	Prioritetsgæld og anden langfr. gæld, tilgang	0.0	-1656.0	0.0	0.0	0.0	0.0
4141012028	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af aktiver	Omsætningsaktiver	Ekstraordinære indtægter	0.0	-1308.0	0.0	0.0	0.0	0.0
4141012061	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af aktiver	Omsætningsaktiver	Tilgodehavender	0.0	1308.0	0.0	0.0	0.0	0.0
4141011028	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af aktiver	Anlægsaktiver	Ekstraordinære indtægter	0.0	-8705.0	0.0	0.0	0.0	0.0
4141011051	Beholdningsbevægelser m.v.	Strukturreformen	Strukturreformen	Tilgang af aktiver	Anlægsaktiver	Anlægsaktiver (anskaffelser)	0.0	8705.0	0.0	0.0	0.0	0.0
4131021054	Beholdningsbevægelser m.v.	Valutakursreguleringer	Val.kursreg. på udl. statsgæld	Valutakursreg. på udenl. genudlån	Udenlandske genudlån	Statslige udlån, tilgang	4.2	4.0	0.0	0.0	0.0	0.0
4131021055	Beholdningsbevægelser m.v.	Valutakursreguleringer	Val.kursreg. på udl. statsgæld	Valutakursreg. på udenl. genudlån	Udenlandske genudlån	Statslige udlån, afgang	-8.0	10.0	-76.5	0.0	0.0	0.0
4131011025	Beholdningsbevægelser m.v.	Valutakursreguleringer	Val.kursreg. på udl. statsgæld	Realiserede val.kursreg. på udl. statsgæld	Realiserede valutakursreguleringer	Finansielle indtægter	-2447.8	-512.6	-283.7	0.0	0.0	0.0
4131011026	Beholdningsbevægelser m.v.	Valutakursreguleringer	Val.kursreg. på udl. statsgæld	Realiserede val.kursreg. på udl. statsgæld	Realiserede valutakursreguleringer	Finansielle omkostninger	2432.3	464.4	274.2	0.0	0.0	0.0
4122011063	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Fondenes beholdningsbevægelser	Fondenes beholdningsbevægelser	Fondenes beholdningsbevægelser	Likvide beholdninger	403.2	0.0	0.0	0.0	0.0	0.0
4122011098	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Fondenes beholdningsbevægelser	Fondenes beholdningsbevægelser	Fondenes beholdningsbevægelser	Systemtekn. mellemregn.- og afstemningskonti	203.4	0.0	0.0	0.0	0.0	0.0
4121057033	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Neutralisering af igangværende byggearbejder	Genudlån til Ejendomsadministration	Interne statslige overførselsindtægter	-202.1	0.0	0.0	0.0	0.0	0.0
4121057043	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Neutralisering af igangværende byggearbejder	Genudlån til Ejendomsadministration	Interne statslige overførselsudgifter	540.9	0.0	0.0	0.0	0.0	0.0
4121056033	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Neutralisering af igangværende byggearbejder	Genudlån til Slots- og Ejendomsstyrrelsen	Interne statslige overførselsindtægter	-183.2	0.0	0.0	0.0	0.0	0.0
4121056043	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Neutralisering af igangværende byggearbejder	Genudlån til Slots- og Ejendomsstyrrelsen	Interne statslige overførselsudgifter	126.4	0.0	0.0	0.0	0.0	0.0
4121014097	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Hensæt vedr. afgivne statsforskrivninger	Anden kortfristet gæld	132.6	94.0	-47.6	0.0	0.0	0.0
4121013497	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Kortfristet gæld	Anden kortfristet gæld	-13197.4	-20.5	0.0	0.0	0.0	0.0
4121013498	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Kortfristet gæld	Systemtekn. mellemregn.- og afstemningskonti	3.4	0.0	0.0	0.0	0.0	0.0
4121013097	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Hensæt. vedr afgivne tilsagn	Anden kortfristet gæld	-2173.8	2021.0	1809.8	0.0	0.0	0.0
4121012197	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Egenkapital	Anden kortfristet gæld	325.2	0.0	0.0	0.0	0.0	0.0
4121012198	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Egenkapital	Systemtekn. mellemregn.- og afstemningskonti	-38.0	0.0	0.0	0.0	0.0	0.0
4121011460	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Omsætningsaktiver	Varebeholdninger	5.2	-138.6	3.6	0.0	0.0	0.0
4121011461	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Omsætningsaktiver	Tilgodehavender	-12883.6	-332.0	3334.6	0.0	0.0	0.0
4121011463	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Omsætningsaktiver	Likvide beholdninger	21914.4	0.0	0.0	0.0	0.0	0.0
4121011198	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Anlægsaktiver	Systemtekn. mellemregn.- og afstemningskonti	50.8	0.0	0.0	0.0	0.0	0.0
4112018061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Forebyggelsesfonden	Tilgodehavender	0.0	17.9	-4.4	0.0	0.0	0.0
4112017061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Finansieringsfonden	Tilgodehavender	5.4	1.5	-10.0	0.0	0.0	0.0
4112016061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Højteknologifonden	Tilgodehavender	20.4	12.9	11.1	0.0	0.0	0.0
4112015061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Den Sociale Pensionsfond	Tilgodehavender	-71.9	-60.2	-84.8	0.0	0.0	0.0
4112014061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandske genudlån	Tilgodehavender	19.8	-1.5	0.0	0.0	0.0	0.0
4112014097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandske genudlån	Anden kortfristet gæld	0.0	0.0	22.1	0.0	0.0	0.0
4112013061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandske genudlån	Tilgodehavender	-16.1	6.2	-7.6	0.0	0.0	0.0
4112012097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandsk statsgæld	Anden kortfristet gæld	-207.1	-291.4	-330.1	0.0	0.0	0.0
4112011061	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Tilgodehavender	0.0	0.0	905.1	0.0	0.0	0.0
4112011097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Anden kortfristet gæld	1824.4	210.6	0.0	0.0	0.0	0.0
4111013057	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandske genudlån	Emmissionskurstab, afgang	-246.6	-229.3	-177.2	0.0	0.0	0.0
4111012057	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Udenlandsk statsgæld	Emmissionskurstab, afgang	-59.0	-47.1	-41.3	0.0	0.0	0.0
4111011057	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandsk statsgæld	Emmissionskurstab, afgang	-373.5	-696.8	11.7	0.0	0.0	0.0
4051012085	Genudlån m.v.	Afvikling af Hypotekbanken	Afvikling af Hypotekbanken	Administration af Hypotekbankens afvikling	Overtagen gæld	Prioritetsgæld og anden langfr. gæld, afgang	0.0	102.0	0.0	0.0	0.0	0.0
4051011055	Genudlån m.v.	Afvikling af Hypotekbanken	Afvikling af Hypotekbanken	Administration af Hypotekbankens afvikling	Overtagne udlån	Statslige udlån, afgang	-138.4	-138.0	-27.6	0.0	0.0	0.0
4041012063	Genudlån m.v.	Ordningen om nettoinvesteringer	Ordningen om selvstændig likviditets nettoinv	Ordningen om selvstændig likviditets nettoinv	Huslejeordningens nettoinvesteringer	Likvide beholdninger	0.0	-99.7	229.6	0.0	0.0	0.0
4041011063	Genudlån m.v.	Ordningen om nettoinvesteringer	Ordningen om selvstændig likviditets nettoinv	Ordningen om selvstændig likviditets nettoinv	Institutionernes nettoinvesteringer	Likvide beholdninger	424.6	1743.1	975.2	0.0	0.0	0.0
4031012084	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Prioritetsgæld og anden langfr. gæld, tilgang	-143.7	-150.0	-70.0	0.0	0.0	0.0
4031012085	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Prioritetsgæld og anden langfr. gæld, afgang	44.5	50.0	75.0	0.0	0.0	0.0
4031011058	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Værdipapirer, tilgang	0.0	175.0	90.0	0.0	0.0	0.0
4031011059	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Værdipapirer, afgang	-35.5	-50.0	-70.0	0.0	0.0	0.0
4021611555	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskredit A/S	Ikke-realiserede valutakursreguleringer	Statslige udlån, afgang	381.3	0.0	0.0	0.0	0.0	0.0
4021611054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskredit A/S	Genudlån Danmarks Skibskredit A/S	Statslige udlån, tilgang	2042.2	720.2	2126.3	0.0	0.0	0.0
4021611055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskredit A/S	Genudlån Danmarks Skibskredit A/S	Statslige udlån, afgang	-269.3	-528.2	-821.5	0.0	0.0	0.0
4021561054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Nordsøfonden	Genudlån til Nordsøfonden	Statslige udlån, tilgang	0.0	228.0	102.0	0.0	0.0	0.0
4021551954	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Ejendomsadministration	Statslige udlån, tilgang	202.1	0.0	0.0	0.0	0.0	0.0
4021551955	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Ejendomsadministration	Statslige udlån, afgang	-502.0	0.0	0.0	0.0	0.0	0.0
4021551454	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Statslige udlån, tilgang	190.3	0.0	0.0	0.0	0.0	0.0
4021551455	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Statslige udlån, afgang	-111.7	0.0	0.0	0.0	0.0	0.0
4021541054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån Energinet.dk	Genudlån Energinet.dk	Statslige udlån, tilgang	1860.0	700.0	2600.0	0.0	0.0	0.0
4021541056	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån Energinet.dk	Genudlån Energinet.dk	Emmissionskurstab, tilgang	436.9	0.0	0.0	0.0	0.0	0.0
4021531054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Øresundsforbindelsen	Genudlån til A/S Øresundsforbindelsen	Statslige udlån, tilgang	1750.0	1900.0	900.0	0.0	0.0	0.0
4021531055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Øresundsforbindelsen	Genudlån til A/S Øresundsforbindelsen	Statslige udlån, afgang	-500.0	-1500.0	-500.0	0.0	0.0	0.0
4021531056	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Øresundsforbindelsen	Genudlån til A/S Øresundsforbindelsen	Emmissionskurstab, tilgang	84.3	0.0	0.0	0.0	0.0	0.0
4021531057	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Øresundsforbindelsen	Genudlån til A/S Øresundsforbindelsen	Emmissionskurstab, afgang	-5.2	0.0	0.0	0.0	0.0	0.0
4021521054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Statslige udlån, tilgang	6700.0	3000.0	900.0	0.0	0.0	0.0
4021521055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Statslige udlån, afgang	0.0	-500.0	-500.0	0.0	0.0	0.0
4021521056	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Emmissionskurstab, tilgang	163.5	0.0	0.0	0.0	0.0	0.0
4021521057	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Emmissionskurstab, afgang	-15.6	0.0	0.0	0.0	0.0	0.0
4021511054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Arealudviklingsselskabet I/S	Genudlån til Arealudviklingsselskabet I/S	Statslige udlån, tilgang	0.0	3500.0	2300.0	0.0	0.0	0.0
4021511055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Arealudviklingsselskabet I/S	Genudlån til Arealudviklingsselskabet I/S	Statslige udlån, afgang	-700.0	-3000.0	-1900.0	0.0	0.0	0.0
4021261054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Statslån til Landsbyggefonden	Statslån, Økonomistyrelsen	Statslige udlån, tilgang	0.0	0.0	868.2	0.0	0.0	0.0
4021251054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Velfærdsministeriet	Genudlån, Velfærdsministeriet	Statslige udlån, tilgang	26.4	29.6	40.7	0.0	0.0	0.0
4021241054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning m. FødevareErhverv refinan.ordn	Statslige udlån, tilgang	16.3	16.2	16.8	0.0	0.0	0.0
4021241055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning m. FødevareErhverv refinan.ordn	Statslige udlån, afgang	-54.2	-61.2	-43.2	0.0	0.0	0.0
4021211054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Statslige udlån, tilgang	7.3	5.0	4.0	0.0	0.0	0.0
4021211055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Statslige udlån, afgang	-50.5	-80.0	-50.0	0.0	0.0	0.0
4021201054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Statslige udlån, tilgang	2178.6	2243.0	2200.0	0.0	0.0	0.0
4021201055	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Statslige udlån, afgang	-1551.6	-1690.0	-1628.0	0.0	0.0	0.0
4021061054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til TV2	Genudlån til TV2	Statslige udlån, tilgang	0.0	0.0	202.0	0.0	0.0	0.0
4021011054	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Afviklingsselskabet A/S	Genudlån til afviklingsselskabet A/S	Statslige udlån, tilgang	0.0	0.0	4000.0	0.0	0.0	0.0
4012031058	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Økonomistyrelsen	Køb af obligationer	Værdipapirer, tilgang	0.1	0.1	0.1	0.0	0.0	0.0
4012031059	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Økonomistyrelsen	Køb af obligationer	Værdipapirer, afgang	0.0	-0.1	-0.1	0.0	0.0	0.0
3881051033	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overført til ISM	Overført til ISM	Interne statslige overførselsindtægter	15.5	20.0	15.0	0.0	0.0	0.0
3881044033	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Reservekonto	Interne statslige overførselsindtægter	6.6	0.0	0.0	0.0	0.0	0.0
3881044043	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Reservekonto	Interne statslige overførselsudgifter	0.0	3.1	0.0	0.0	0.0	0.0
3881043033	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevaremin. og Miljømin.	Interne statslige overførselsindtægter	51.9	0.0	0.0	0.0	0.0	0.0
3881043043	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevaremin. og Miljømin.	Interne statslige overførselsudgifter	0.0	53.2	49.3	0.0	0.0	0.0
3881042033	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Ministeriet for Fødevarer, Lan	Interne statslige overførselsindtægter	13.5	0.0	0.0	0.0	0.0	0.0
3881042043	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Ministeriet for Fødevarer, Lan	Interne statslige overførselsudgifter	0.0	13.8	12.8	0.0	0.0	0.0
3881041033	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Ministeriet for Fødevarer, Lan	Interne statslige overførselsindtægter	350.8	0.0	0.0	0.0	0.0	0.0
3881041043	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Ministeriet for Fødevarer, Lan	Interne statslige overførselsudgifter	0.0	341.6	302.5	0.0	0.0	0.0
